scene_key,dataset,source_group,format,depth_kind,pose_kind,eligible_frame_count,full_count,scene_root
DL3DV-ALL-480P/10K_extracted/bd71daf5c8e77b91c1a9cab6d2692032f20a3988c523a5694520c4d5d0b5ffe8,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/bd71daf5c8e77b91c1a9cab6d2692032f20a3988c523a5694520c4d5d0b5ffe8
DL3DV-ALL-480P/10K_extracted/bd8370b9cf342462846696409248034e989cf2b89db7248741524fde5d4cd6e4,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/bd8370b9cf342462846696409248034e989cf2b89db7248741524fde5d4cd6e4
DL3DV-ALL-480P/10K_extracted/bd905f2f4c408e46ce582bcc89b08b32793e31766bf826e6c063876d4ebcc7f4,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/bd905f2f4c408e46ce582bcc89b08b32793e31766bf826e6c063876d4ebcc7f4
DL3DV-ALL-480P/10K_extracted/bdd807b96582a0c2f6ec6e0cabe5199d01a431b1f78f5dd5001b8143aaad138d,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/bdd807b96582a0c2f6ec6e0cabe5199d01a431b1f78f5dd5001b8143aaad138d
DL3DV-ALL-480P/10K_extracted/be248bb73c7916d2670da45868509717f9007729226167d2e91bad580aac7530,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/be248bb73c7916d2670da45868509717f9007729226167d2e91bad580aac7530
DL3DV-ALL-480P/10K_extracted/be839b9f122449b84dafc8121e47a177829ab1764c3bba922a31c1695eeb6f08,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/be839b9f122449b84dafc8121e47a177829ab1764c3bba922a31c1695eeb6f08
DL3DV-ALL-480P/10K_extracted/bf42c00d420e93a307f2ed75e363e628486840fba697d7f9b8290846092c195c,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/bf42c00d420e93a307f2ed75e363e628486840fba697d7f9b8290846092c195c
DL3DV-ALL-480P/10K_extracted/c037e8368372875e3bbe814e4fbd7740bc0b1510759e4ac0d8512c297f7830b0,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c037e8368372875e3bbe814e4fbd7740bc0b1510759e4ac0d8512c297f7830b0
DL3DV-ALL-480P/10K_extracted/c0e013a4b29403a3c95e04e3956b66f0dbfee4cd6cbc2989bd74557c09d38885,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c0e013a4b29403a3c95e04e3956b66f0dbfee4cd6cbc2989bd74557c09d38885
DL3DV-ALL-480P/10K_extracted/c1292bb1b8746b589d7808f414e9df0600837a0304090f2e84ca22b44937c4d7,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c1292bb1b8746b589d7808f414e9df0600837a0304090f2e84ca22b44937c4d7
DL3DV-ALL-480P/10K_extracted/c142ee05d9bb2347534377c58125899c195985125a0af797240b59b58a55c8b2,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c142ee05d9bb2347534377c58125899c195985125a0af797240b59b58a55c8b2
DL3DV-ALL-480P/10K_extracted/c155e259e0e1a0713d1585cc58f99c201e98ffa244ca533a0281e564db7d3086,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c155e259e0e1a0713d1585cc58f99c201e98ffa244ca533a0281e564db7d3086
DL3DV-ALL-480P/10K_extracted/c1d8c1f858e01904381efe17b3381c50445f49857f4412bd92bd5713a60b8f9d,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c1d8c1f858e01904381efe17b3381c50445f49857f4412bd92bd5713a60b8f9d
DL3DV-ALL-480P/10K_extracted/c20e19e353e0346b69834b0e23bf13caf6c122e8dd7a302b014a0de74e6c8fc1,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c20e19e353e0346b69834b0e23bf13caf6c122e8dd7a302b014a0de74e6c8fc1
DL3DV-ALL-480P/10K_extracted/c25384e098213ca175c661f2665bba159440da4a736e7541e61de4d0fce86d37,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c25384e098213ca175c661f2665bba159440da4a736e7541e61de4d0fce86d37
DL3DV-ALL-480P/10K_extracted/c357039d7e4aaa4f88a1a7117de0907d3ddefb5b6b842ad074ebefae1eab7d88,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c357039d7e4aaa4f88a1a7117de0907d3ddefb5b6b842ad074ebefae1eab7d88
DL3DV-ALL-480P/10K_extracted/c37b5817c2dcd2053e967f46165fb623c31f5eabb0024159093c469c7d00b2f9,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c37b5817c2dcd2053e967f46165fb623c31f5eabb0024159093c469c7d00b2f9
DL3DV-ALL-480P/10K_extracted/c37b62be359c13bffa34c0b2a448312adb74da45ef4a197b0d944633af1e63ef,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c37b62be359c13bffa34c0b2a448312adb74da45ef4a197b0d944633af1e63ef
DL3DV-ALL-480P/10K_extracted/c38a0cc12558bc9062fe06996449f40a6faed427a5a37991e015896aceaa83e1,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c38a0cc12558bc9062fe06996449f40a6faed427a5a37991e015896aceaa83e1
DL3DV-ALL-480P/10K_extracted/c3b6c99842ae19686f557827232c2433651304951af70f76efa5ad195400b570,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c3b6c99842ae19686f557827232c2433651304951af70f76efa5ad195400b570
DL3DV-ALL-480P/10K_extracted/c44b81ab05212e0bb42c0cb90515fb09992c97dcf4c15121a16457116dbd9a59,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c44b81ab05212e0bb42c0cb90515fb09992c97dcf4c15121a16457116dbd9a59
DL3DV-ALL-480P/10K_extracted/c455899acfc8816353a55fade692d19d9c2bff68c8615f852931d5754848db74,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c455899acfc8816353a55fade692d19d9c2bff68c8615f852931d5754848db74
DL3DV-ALL-480P/10K_extracted/c4ee5436ced50bc37790d3c1557f1d48a2fa83a27d3f19e5bea7c1e518fc4ce8,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c4ee5436ced50bc37790d3c1557f1d48a2fa83a27d3f19e5bea7c1e518fc4ce8
DL3DV-ALL-480P/10K_extracted/c576e8cf0bd7741efc96f14cd630575488d9ea0f195cabae7a645733b12c4c2c,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c576e8cf0bd7741efc96f14cd630575488d9ea0f195cabae7a645733b12c4c2c
DL3DV-ALL-480P/10K_extracted/c5aa3da86ae32dc0e8c53dabea8d273db68d160fb9200e6f49ff32049c93a546,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c5aa3da86ae32dc0e8c53dabea8d273db68d160fb9200e6f49ff32049c93a546
DL3DV-ALL-480P/10K_extracted/c661c5e05016b0e30d4bcc351872f77c627b37fa16b7426f171c0a313b66ac22,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c661c5e05016b0e30d4bcc351872f77c627b37fa16b7426f171c0a313b66ac22
DL3DV-ALL-480P/10K_extracted/c72385b1788e4f8aa87462a3c873634eb2b458cd77e15740409024ac836402c5,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c72385b1788e4f8aa87462a3c873634eb2b458cd77e15740409024ac836402c5
DL3DV-ALL-480P/10K_extracted/c72e5c1eaefab0033ee3ed33d709b98a04b7d04918cd28f612f434d66e962677,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c72e5c1eaefab0033ee3ed33d709b98a04b7d04918cd28f612f434d66e962677
DL3DV-ALL-480P/10K_extracted/c7520919b9a577cf295ffdd7eb92aa1dc5d3930669a9efb7f43c9815cf0d6e70,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c7520919b9a577cf295ffdd7eb92aa1dc5d3930669a9efb7f43c9815cf0d6e70
DL3DV-ALL-480P/10K_extracted/c754d9dc9d284cf09d897b4f4a1369ae8b147b55e5e3832a5fec38a86344ed2c,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c754d9dc9d284cf09d897b4f4a1369ae8b147b55e5e3832a5fec38a86344ed2c
DL3DV-ALL-480P/10K_extracted/c77249c199e51c1e90737f222b2a2a34d85b667e878024570850f5277b5e8a9b,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c77249c199e51c1e90737f222b2a2a34d85b667e878024570850f5277b5e8a9b
DL3DV-ALL-480P/10K_extracted/c7b29fb2cb296214d8eff84b56d6af9aa9b46dc382dc18aeaffa8b798a3ce701,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c7b29fb2cb296214d8eff84b56d6af9aa9b46dc382dc18aeaffa8b798a3ce701
DL3DV-ALL-480P/10K_extracted/c7f2c360baf3cbf99d130c9bf8fa266d95031c2b40c25983da13f3941b8842e4,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c7f2c360baf3cbf99d130c9bf8fa266d95031c2b40c25983da13f3941b8842e4
DL3DV-ALL-480P/10K_extracted/c810f32a74147477bc336f30110bae60ab81197fcf8ea542b40cd15248fdc0be,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c810f32a74147477bc336f30110bae60ab81197fcf8ea542b40cd15248fdc0be
DL3DV-ALL-480P/10K_extracted/c83e98101f1ab2a9f0181fc7a2a791807a6b9194532d8b130960eb280fb09abd,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c83e98101f1ab2a9f0181fc7a2a791807a6b9194532d8b130960eb280fb09abd
DL3DV-ALL-480P/10K_extracted/c8a5c53cf9f5fa0c52d98f32b5c6367251d77bd4a5facc8a1cecf50cface1d98,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c8a5c53cf9f5fa0c52d98f32b5c6367251d77bd4a5facc8a1cecf50cface1d98
DL3DV-ALL-480P/10K_extracted/c8a82da028e26e9ebb10c7899987d1a680c9c08ee4743b64418c249d1d55a5c3,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c8a82da028e26e9ebb10c7899987d1a680c9c08ee4743b64418c249d1d55a5c3
DL3DV-ALL-480P/10K_extracted/c8d7ca739ba21f44855681417f2ee72e8ce621e738797b6b979fbb8661532054,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c8d7ca739ba21f44855681417f2ee72e8ce621e738797b6b979fbb8661532054
DL3DV-ALL-480P/10K_extracted/c8f7f5c80d088bbf077c0d76d3a3c2678579bfdc896cceb662fe1f83aeab4e4a,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/c8f7f5c80d088bbf077c0d76d3a3c2678579bfdc896cceb662fe1f83aeab4e4a
DL3DV-ALL-480P/10K_extracted/ca25b58ca7433c6bef7dfb1e572cda77f80eaad3b28b963f291ecebe1f466a0e,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/ca25b58ca7433c6bef7dfb1e572cda77f80eaad3b28b963f291ecebe1f466a0e
DL3DV-ALL-480P/10K_extracted/ca8188fd3393cc17954be614a7d7868ad3130c164dc2cb20348b06bf00172f02,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/ca8188fd3393cc17954be614a7d7868ad3130c164dc2cb20348b06bf00172f02
DL3DV-ALL-480P/10K_extracted/ca8fa4506de6ca5f563adcf22293e2838b86648b166fee165490c08a9503f660,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/ca8fa4506de6ca5f563adcf22293e2838b86648b166fee165490c08a9503f660
DL3DV-ALL-480P/10K_extracted/caaff2dffcb6563f672693a134a2a4d5f571da9a7e2e11d371d8a486a3e517c6,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/caaff2dffcb6563f672693a134a2a4d5f571da9a7e2e11d371d8a486a3e517c6
DL3DV-ALL-480P/10K_extracted/cb0545615fb47f23a87a7ece4a0867bfddb86c3bc22dad2dd3121be681000674,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/cb0545615fb47f23a87a7ece4a0867bfddb86c3bc22dad2dd3121be681000674
DL3DV-ALL-480P/10K_extracted/cb271056f2bd89e2b53049049409e6275ef972fceb542edd2e83d48ec7514829,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/cb271056f2bd89e2b53049049409e6275ef972fceb542edd2e83d48ec7514829
DL3DV-ALL-480P/10K_extracted/cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b
DL3DV-ALL-480P/10K_extracted/cc2dc09c13b74002970de3d53f8d7ec21d75a43a7b3e7e0442369d56892731cb,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/cc2dc09c13b74002970de3d53f8d7ec21d75a43a7b3e7e0442369d56892731cb
DL3DV-ALL-480P/10K_extracted/cd30b32720e22c1b8fdf6865ede507bce5529698046522215182d371654f1968,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/cd30b32720e22c1b8fdf6865ede507bce5529698046522215182d371654f1968
DL3DV-ALL-480P/10K_extracted/cdaef9b1331cb158f04608e6943d3e71e2be4c18ec840e82770d913b59deb511,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/cdaef9b1331cb158f04608e6943d3e71e2be4c18ec840e82770d913b59deb511
DL3DV-ALL-480P/10K_extracted/ce4986b5a86a32e5c598c8471d3abd2f3eb4935346f2d4263b4054747c17053b,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/ce4986b5a86a32e5c598c8471d3abd2f3eb4935346f2d4263b4054747c17053b
DL3DV-ALL-480P/10K_extracted/ce9edf3a30691e82443726450db8e4a19be319ad2a1bf8c1278acc75a11030b4,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/ce9edf3a30691e82443726450db8e4a19be319ad2a1bf8c1278acc75a11030b4
DL3DV-ALL-480P/10K_extracted/cff5b196e73c6d011e348fe77047107e5bae85f108b22c43772a41e4166c8246,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/cff5b196e73c6d011e348fe77047107e5bae85f108b22c43772a41e4166c8246
DL3DV-ALL-480P/10K_extracted/cff5be1aab3ba11b03bd02c5e0aaab30b113bada421b39e2b801d6bfd816dd5f,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/cff5be1aab3ba11b03bd02c5e0aaab30b113bada421b39e2b801d6bfd816dd5f
DL3DV-ALL-480P/10K_extracted/d0a21afcd5e42762f7ff38b555df0c3852d20d842820b49a88458373834df091,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d0a21afcd5e42762f7ff38b555df0c3852d20d842820b49a88458373834df091
DL3DV-ALL-480P/10K_extracted/d0b1288356b74cd68dc5ff1eec5d0bb7eee86b7796aad2a61b9640ed79d3be53,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d0b1288356b74cd68dc5ff1eec5d0bb7eee86b7796aad2a61b9640ed79d3be53
DL3DV-ALL-480P/10K_extracted/d0d128f13841c618df13ff2d4b7b6c42d5d6eb4500ba4c37e0a71bac1ed4c19e,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d0d128f13841c618df13ff2d4b7b6c42d5d6eb4500ba4c37e0a71bac1ed4c19e
DL3DV-ALL-480P/10K_extracted/d10553b0d5abc9865ffbed5a0e4a36e6700ed64d2d424f62c8405a6396e7655d,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d10553b0d5abc9865ffbed5a0e4a36e6700ed64d2d424f62c8405a6396e7655d
DL3DV-ALL-480P/10K_extracted/d15459fcb98539d983be15043c18e0004a5b332bd86592fc249d9fff13f3314f,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d15459fcb98539d983be15043c18e0004a5b332bd86592fc249d9fff13f3314f
DL3DV-ALL-480P/10K_extracted/d1ef0b0f27a84ef47e42e348a86536435e2ad878d76ebdc0fba533039cad66a0,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d1ef0b0f27a84ef47e42e348a86536435e2ad878d76ebdc0fba533039cad66a0
DL3DV-ALL-480P/10K_extracted/d286c5ea19fe4c5c4db935d68022440b0a61ec8798ff9e770973417adeaf1f20,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d286c5ea19fe4c5c4db935d68022440b0a61ec8798ff9e770973417adeaf1f20
DL3DV-ALL-480P/10K_extracted/d29884ed82de0d2fb29f76ba628d458cb67b8cd46298fa078d2f51ce8680f34b,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d29884ed82de0d2fb29f76ba628d458cb67b8cd46298fa078d2f51ce8680f34b
DL3DV-ALL-480P/10K_extracted/d2bca626b442276e269df9d6b0f0cc4740c0c1dc0b0458822ff6bdb2caadbcee,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d2bca626b442276e269df9d6b0f0cc4740c0c1dc0b0458822ff6bdb2caadbcee
DL3DV-ALL-480P/10K_extracted/d3300a65cf2b9a1fa43a94e39fc574054823ea6a3398067d7d1ca37218666e60,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d3300a65cf2b9a1fa43a94e39fc574054823ea6a3398067d7d1ca37218666e60
DL3DV-ALL-480P/10K_extracted/d33cc7763fdbd4e24a4347eeb9171efd64e05b3d45f43bafd037fadc69a37fb2,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d33cc7763fdbd4e24a4347eeb9171efd64e05b3d45f43bafd037fadc69a37fb2
