scene_id,scene_key,dataset,source_group,format,depth_kind,pose_kind,eligible_frame_count,full_count,hard_subset_count,scene_root
DL3DV-ALL-480P__10K_extracted__da7a42df25265fe334230111a58bd1024c0ca7b8d2165f39582ab51c83c3ded1,DL3DV-ALL-480P/10K_extracted/da7a42df25265fe334230111a58bd1024c0ca7b8d2165f39582ab51c83c3ded1,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/da7a42df25265fe334230111a58bd1024c0ca7b8d2165f39582ab51c83c3ded1
DL3DV-ALL-480P__10K_extracted__dac5270121523f2f97d1d14a13c62b8dd498b4853c59c81ca01966420d2edd7d,DL3DV-ALL-480P/10K_extracted/dac5270121523f2f97d1d14a13c62b8dd498b4853c59c81ca01966420d2edd7d,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/dac5270121523f2f97d1d14a13c62b8dd498b4853c59c81ca01966420d2edd7d
DL3DV-ALL-480P__10K_extracted__db035c10a683e01d9119ecffbdddee6168c7b184e84c84ca67bf9d89d76abf94,DL3DV-ALL-480P/10K_extracted/db035c10a683e01d9119ecffbdddee6168c7b184e84c84ca67bf9d89d76abf94,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/db035c10a683e01d9119ecffbdddee6168c7b184e84c84ca67bf9d89d76abf94
DL3DV-ALL-480P__10K_extracted__db28879d5a37193e5f6f494e12473f4448da7834b8b6af074d966c5c2dc00c6b,DL3DV-ALL-480P/10K_extracted/db28879d5a37193e5f6f494e12473f4448da7834b8b6af074d966c5c2dc00c6b,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/db28879d5a37193e5f6f494e12473f4448da7834b8b6af074d966c5c2dc00c6b
DL3DV-ALL-480P__10K_extracted__db31cd4e8e44ed773e5c64fba645145039f49c610499e9ce7b62ca97c738093d,DL3DV-ALL-480P/10K_extracted/db31cd4e8e44ed773e5c64fba645145039f49c610499e9ce7b62ca97c738093d,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/db31cd4e8e44ed773e5c64fba645145039f49c610499e9ce7b62ca97c738093d
DL3DV-ALL-480P__10K_extracted__db3f1a25f28d7d490bc611574f4356162b2a815f9f8d09112381157ad677653d,DL3DV-ALL-480P/10K_extracted/db3f1a25f28d7d490bc611574f4356162b2a815f9f8d09112381157ad677653d,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/db3f1a25f28d7d490bc611574f4356162b2a815f9f8d09112381157ad677653d
DL3DV-ALL-480P__10K_extracted__db5c926a4c248222b307406db87142f4c10fa55d7e82b4a93375f80fc5e45a27,DL3DV-ALL-480P/10K_extracted/db5c926a4c248222b307406db87142f4c10fa55d7e82b4a93375f80fc5e45a27,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/db5c926a4c248222b307406db87142f4c10fa55d7e82b4a93375f80fc5e45a27
DL3DV-ALL-480P__10K_extracted__db6404b2a812bbfafae59106d31152ea5ab71200ad5b410dc9ffad00dd68f797,DL3DV-ALL-480P/10K_extracted/db6404b2a812bbfafae59106d31152ea5ab71200ad5b410dc9ffad00dd68f797,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/db6404b2a812bbfafae59106d31152ea5ab71200ad5b410dc9ffad00dd68f797
DL3DV-ALL-480P__10K_extracted__db741a1146c73459be655aa1c2ddca588fc9a260d6bea9726a9c8bdce15412eb,DL3DV-ALL-480P/10K_extracted/db741a1146c73459be655aa1c2ddca588fc9a260d6bea9726a9c8bdce15412eb,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/db741a1146c73459be655aa1c2ddca588fc9a260d6bea9726a9c8bdce15412eb
DL3DV-ALL-480P__10K_extracted__db842229d9a5ed7a5162774191307a83da7e8ade2e7c75c64e3f9f1a109da5fd,DL3DV-ALL-480P/10K_extracted/db842229d9a5ed7a5162774191307a83da7e8ade2e7c75c64e3f9f1a109da5fd,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/db842229d9a5ed7a5162774191307a83da7e8ade2e7c75c64e3f9f1a109da5fd
DL3DV-ALL-480P__10K_extracted__db94adef63262008eb8525aa05df6387bd48b57a15294f4f19b1fae4e7f66f2f,DL3DV-ALL-480P/10K_extracted/db94adef63262008eb8525aa05df6387bd48b57a15294f4f19b1fae4e7f66f2f,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/db94adef63262008eb8525aa05df6387bd48b57a15294f4f19b1fae4e7f66f2f
DL3DV-ALL-480P__10K_extracted__dba94d0ed3870c2d64253ee005c75338fd3d0605f3a5a9ad050ab05b0f6e70c0,DL3DV-ALL-480P/10K_extracted/dba94d0ed3870c2d64253ee005c75338fd3d0605f3a5a9ad050ab05b0f6e70c0,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/dba94d0ed3870c2d64253ee005c75338fd3d0605f3a5a9ad050ab05b0f6e70c0
DL3DV-ALL-480P__10K_extracted__dbaa386e89750dd385f9978ee414c013556f46d2b56a6e823d94aa417c12d7c6,DL3DV-ALL-480P/10K_extracted/dbaa386e89750dd385f9978ee414c013556f46d2b56a6e823d94aa417c12d7c6,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/dbaa386e89750dd385f9978ee414c013556f46d2b56a6e823d94aa417c12d7c6
DL3DV-ALL-480P__10K_extracted__dbe5cf545498826740f028ec0f05fd3cf844c38a383c60d1e9126955245123f3,DL3DV-ALL-480P/10K_extracted/dbe5cf545498826740f028ec0f05fd3cf844c38a383c60d1e9126955245123f3,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/dbe5cf545498826740f028ec0f05fd3cf844c38a383c60d1e9126955245123f3
DL3DV-ALL-480P__10K_extracted__dbf60c899f576d5ea4cb8c94d1c1dbcaab11ba35a18e7b045233916fdd8fa890,DL3DV-ALL-480P/10K_extracted/dbf60c899f576d5ea4cb8c94d1c1dbcaab11ba35a18e7b045233916fdd8fa890,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/dbf60c899f576d5ea4cb8c94d1c1dbcaab11ba35a18e7b045233916fdd8fa890
DL3DV-ALL-480P__10K_extracted__dbf7ab4a65787489f3d96ac0cd5a0291f79260e25811b88c1bccdaffd0d408cb,DL3DV-ALL-480P/10K_extracted/dbf7ab4a65787489f3d96ac0cd5a0291f79260e25811b88c1bccdaffd0d408cb,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/dbf7ab4a65787489f3d96ac0cd5a0291f79260e25811b88c1bccdaffd0d408cb
DL3DV-ALL-480P__10K_extracted__dc044cdf90c1a32a9d859a5c867bf01ae966910fef5f2b6d6b089f322c2963b2,DL3DV-ALL-480P/10K_extracted/dc044cdf90c1a32a9d859a5c867bf01ae966910fef5f2b6d6b089f322c2963b2,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/dc044cdf90c1a32a9d859a5c867bf01ae966910fef5f2b6d6b089f322c2963b2
DL3DV-ALL-480P__10K_extracted__dc5edbaa2bc96af657ae2d4e02bd00882e426f1c616ddb9fdc1d284b69983bb4,DL3DV-ALL-480P/10K_extracted/dc5edbaa2bc96af657ae2d4e02bd00882e426f1c616ddb9fdc1d284b69983bb4,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/dc5edbaa2bc96af657ae2d4e02bd00882e426f1c616ddb9fdc1d284b69983bb4
DL3DV-ALL-480P__10K_extracted__dc6d46aeafd38d0f22ed6e363b3cf216b646e8d2327739127ebd7fbc5ebb8f29,DL3DV-ALL-480P/10K_extracted/dc6d46aeafd38d0f22ed6e363b3cf216b646e8d2327739127ebd7fbc5ebb8f29,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/dc6d46aeafd38d0f22ed6e363b3cf216b646e8d2327739127ebd7fbc5ebb8f29
DL3DV-ALL-480P__10K_extracted__dc9e18849eb7082792176dfc43a29fb103cca60252db2dd5906dbaeb7f0a4416,DL3DV-ALL-480P/10K_extracted/dc9e18849eb7082792176dfc43a29fb103cca60252db2dd5906dbaeb7f0a4416,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/dc9e18849eb7082792176dfc43a29fb103cca60252db2dd5906dbaeb7f0a4416
DL3DV-ALL-480P__10K_extracted__dcb83ab34c4824434b56a4b34ddde18eeab825d0e55abb645fcc5d75cf4e65c7,DL3DV-ALL-480P/10K_extracted/dcb83ab34c4824434b56a4b34ddde18eeab825d0e55abb645fcc5d75cf4e65c7,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/dcb83ab34c4824434b56a4b34ddde18eeab825d0e55abb645fcc5d75cf4e65c7
DL3DV-ALL-480P__10K_extracted__dceff440a2f103e8d763cad686459a5aae1425d735a5f918fb2f932bf534bdf3,DL3DV-ALL-480P/10K_extracted/dceff440a2f103e8d763cad686459a5aae1425d735a5f918fb2f932bf534bdf3,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/dceff440a2f103e8d763cad686459a5aae1425d735a5f918fb2f932bf534bdf3
DL3DV-ALL-480P__10K_extracted__dcf69fedacfd0383b91645c480c90340553b717b4df096081bc9edbab55b19fa,DL3DV-ALL-480P/10K_extracted/dcf69fedacfd0383b91645c480c90340553b717b4df096081bc9edbab55b19fa,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/dcf69fedacfd0383b91645c480c90340553b717b4df096081bc9edbab55b19fa
DL3DV-ALL-480P__10K_extracted__dd4a200dbdbf09c133ba08a36a0f75ff1a05e33f0a1cb0028a909f504055232a,DL3DV-ALL-480P/10K_extracted/dd4a200dbdbf09c133ba08a36a0f75ff1a05e33f0a1cb0028a909f504055232a,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/dd4a200dbdbf09c133ba08a36a0f75ff1a05e33f0a1cb0028a909f504055232a
DL3DV-ALL-480P__10K_extracted__dd7016792bf9559c76a2d533255a7c2f64bc6dfa7671409500b880a754a4b3d5,DL3DV-ALL-480P/10K_extracted/dd7016792bf9559c76a2d533255a7c2f64bc6dfa7671409500b880a754a4b3d5,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/dd7016792bf9559c76a2d533255a7c2f64bc6dfa7671409500b880a754a4b3d5
DL3DV-ALL-480P__10K_extracted__dd727571a1a17c24f4a1f3ed70b24bad7dfea77bc0c821da3dc11c455dd7c45a,DL3DV-ALL-480P/10K_extracted/dd727571a1a17c24f4a1f3ed70b24bad7dfea77bc0c821da3dc11c455dd7c45a,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/dd727571a1a17c24f4a1f3ed70b24bad7dfea77bc0c821da3dc11c455dd7c45a
DL3DV-ALL-480P__10K_extracted__dda20531d26b3d24606f24c03c783b1518834fc9903b58d8481692233476e46f,DL3DV-ALL-480P/10K_extracted/dda20531d26b3d24606f24c03c783b1518834fc9903b58d8481692233476e46f,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/dda20531d26b3d24606f24c03c783b1518834fc9903b58d8481692233476e46f
DL3DV-ALL-480P__10K_extracted__ddbbb5431a325b5eb2e7b713773493e55868f5548eea82c151199b2085088811,DL3DV-ALL-480P/10K_extracted/ddbbb5431a325b5eb2e7b713773493e55868f5548eea82c151199b2085088811,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/ddbbb5431a325b5eb2e7b713773493e55868f5548eea82c151199b2085088811
DL3DV-ALL-480P__10K_extracted__ddfeee3a629773ce3ec5d5ed44b9751b6260a42875fcb59ee33f850d357011cb,DL3DV-ALL-480P/10K_extracted/ddfeee3a629773ce3ec5d5ed44b9751b6260a42875fcb59ee33f850d357011cb,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/ddfeee3a629773ce3ec5d5ed44b9751b6260a42875fcb59ee33f850d357011cb
DL3DV-ALL-480P__10K_extracted__de2cff6cdca62da16504555942bd89816102f30832ed6c9653eef6d7c320e1a9,DL3DV-ALL-480P/10K_extracted/de2cff6cdca62da16504555942bd89816102f30832ed6c9653eef6d7c320e1a9,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/de2cff6cdca62da16504555942bd89816102f30832ed6c9653eef6d7c320e1a9
DL3DV-ALL-480P__10K_extracted__de528493b25012a5dc241d7ea176379ec8241047525321635af80c45c9754845,DL3DV-ALL-480P/10K_extracted/de528493b25012a5dc241d7ea176379ec8241047525321635af80c45c9754845,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/de528493b25012a5dc241d7ea176379ec8241047525321635af80c45c9754845
DL3DV-ALL-480P__10K_extracted__de62a57443498f4bb160c9dd3af45600ce8b8bca580936563c3f2f2816282e39,DL3DV-ALL-480P/10K_extracted/de62a57443498f4bb160c9dd3af45600ce8b8bca580936563c3f2f2816282e39,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/de62a57443498f4bb160c9dd3af45600ce8b8bca580936563c3f2f2816282e39
DL3DV-ALL-480P__10K_extracted__de732ea6f14814fb9da9b4bc2330daf740faf8cdb1f397723b132b0b35b8ecb7,DL3DV-ALL-480P/10K_extracted/de732ea6f14814fb9da9b4bc2330daf740faf8cdb1f397723b132b0b35b8ecb7,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/de732ea6f14814fb9da9b4bc2330daf740faf8cdb1f397723b132b0b35b8ecb7
DL3DV-ALL-480P__10K_extracted__ded515732a87ba2ad4f6848c8fb6fc91edab6d2a816ef0df34e51dd49eaa45e9,DL3DV-ALL-480P/10K_extracted/ded515732a87ba2ad4f6848c8fb6fc91edab6d2a816ef0df34e51dd49eaa45e9,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/ded515732a87ba2ad4f6848c8fb6fc91edab6d2a816ef0df34e51dd49eaa45e9
DL3DV-ALL-480P__10K_extracted__df3f063d1b78bc7fe28e613b7d166b32e6a3c1b48ec8eb5e929878a80b3491a2,DL3DV-ALL-480P/10K_extracted/df3f063d1b78bc7fe28e613b7d166b32e6a3c1b48ec8eb5e929878a80b3491a2,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/df3f063d1b78bc7fe28e613b7d166b32e6a3c1b48ec8eb5e929878a80b3491a2
DL3DV-ALL-480P__10K_extracted__e0309c987863c6bd37b4d5f7def07bae88a9429fbbb7f466c39c2ebab97ed88c,DL3DV-ALL-480P/10K_extracted/e0309c987863c6bd37b4d5f7def07bae88a9429fbbb7f466c39c2ebab97ed88c,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/e0309c987863c6bd37b4d5f7def07bae88a9429fbbb7f466c39c2ebab97ed88c
DL3DV-ALL-480P__10K_extracted__e06968ac9eb8639a7d86d42ff17a5bde92a189d70fb20d255f96a628d75b327f,DL3DV-ALL-480P/10K_extracted/e06968ac9eb8639a7d86d42ff17a5bde92a189d70fb20d255f96a628d75b327f,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/e06968ac9eb8639a7d86d42ff17a5bde92a189d70fb20d255f96a628d75b327f
DL3DV-ALL-480P__10K_extracted__e06fb7d1429708ab95fdd5cb1053148f41e8bbf2cd3cfb4249c4819fcda49715,DL3DV-ALL-480P/10K_extracted/e06fb7d1429708ab95fdd5cb1053148f41e8bbf2cd3cfb4249c4819fcda49715,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/e06fb7d1429708ab95fdd5cb1053148f41e8bbf2cd3cfb4249c4819fcda49715
DL3DV-ALL-480P__10K_extracted__e097d07bd89ddda6adbf5d355c3af0189c30dfa339ac0d834d21771f0b242ae2,DL3DV-ALL-480P/10K_extracted/e097d07bd89ddda6adbf5d355c3af0189c30dfa339ac0d834d21771f0b242ae2,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/e097d07bd89ddda6adbf5d355c3af0189c30dfa339ac0d834d21771f0b242ae2
DL3DV-ALL-480P__10K_extracted__e0b835634ac6016f022799c21dda816e16418223c8081e39a67e838e3112da69,DL3DV-ALL-480P/10K_extracted/e0b835634ac6016f022799c21dda816e16418223c8081e39a67e838e3112da69,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/e0b835634ac6016f022799c21dda816e16418223c8081e39a67e838e3112da69
DL3DV-ALL-480P__10K_extracted__e0caab6088056e6562cbbfa749780fcc4ffb7ec67d978974df61fb1d4758cd45,DL3DV-ALL-480P/10K_extracted/e0caab6088056e6562cbbfa749780fcc4ffb7ec67d978974df61fb1d4758cd45,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/e0caab6088056e6562cbbfa749780fcc4ffb7ec67d978974df61fb1d4758cd45
DL3DV-ALL-480P__10K_extracted__e10f80755f517212db3a367a481be262763255399ee9d86b44d4495f75daf507,DL3DV-ALL-480P/10K_extracted/e10f80755f517212db3a367a481be262763255399ee9d86b44d4495f75daf507,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/e10f80755f517212db3a367a481be262763255399ee9d86b44d4495f75daf507
DL3DV-ALL-480P__10K_extracted__e11400bc335f63900eef67d6c6eb7d3c1c46b15fe2981628ab0d561e892e0333,DL3DV-ALL-480P/10K_extracted/e11400bc335f63900eef67d6c6eb7d3c1c46b15fe2981628ab0d561e892e0333,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/e11400bc335f63900eef67d6c6eb7d3c1c46b15fe2981628ab0d561e892e0333
DL3DV-ALL-480P__10K_extracted__e1331217c50e55a564401104d1469b0f08d3b63c9f7a8081d66fab81495e26da,DL3DV-ALL-480P/10K_extracted/e1331217c50e55a564401104d1469b0f08d3b63c9f7a8081d66fab81495e26da,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/e1331217c50e55a564401104d1469b0f08d3b63c9f7a8081d66fab81495e26da
DL3DV-ALL-480P__10K_extracted__e17e2cf45f7f57c3b4cff2cd4f01774894f56083dd56152dc14f3136fd080c03,DL3DV-ALL-480P/10K_extracted/e17e2cf45f7f57c3b4cff2cd4f01774894f56083dd56152dc14f3136fd080c03,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/e17e2cf45f7f57c3b4cff2cd4f01774894f56083dd56152dc14f3136fd080c03
DL3DV-ALL-480P__10K_extracted__e18a6e956251f4223701a5a4c3f7ecbd159eb8778031c8cef3cd19f2fb778f84,DL3DV-ALL-480P/10K_extracted/e18a6e956251f4223701a5a4c3f7ecbd159eb8778031c8cef3cd19f2fb778f84,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/e18a6e956251f4223701a5a4c3f7ecbd159eb8778031c8cef3cd19f2fb778f84
DL3DV-ALL-480P__10K_extracted__e1a07d9df49f03107784135f3b040c21597d6f9f40d8f7907a150850dc2b62d7,DL3DV-ALL-480P/10K_extracted/e1a07d9df49f03107784135f3b040c21597d6f9f40d8f7907a150850dc2b62d7,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/e1a07d9df49f03107784135f3b040c21597d6f9f40d8f7907a150850dc2b62d7
DL3DV-ALL-480P__10K_extracted__e1d047f311d1a22e1737c777d224a170495c9f112216f2feeee78657c4a9d495,DL3DV-ALL-480P/10K_extracted/e1d047f311d1a22e1737c777d224a170495c9f112216f2feeee78657c4a9d495,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/e1d047f311d1a22e1737c777d224a170495c9f112216f2feeee78657c4a9d495
DL3DV-ALL-480P__10K_extracted__e1f4eb1f293dfd87ddfe36859f1f1d0b143e2f85904318956145c955b3081505,DL3DV-ALL-480P/10K_extracted/e1f4eb1f293dfd87ddfe36859f1f1d0b143e2f85904318956145c955b3081505,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,80,12,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/e1f4eb1f293dfd87ddfe36859f1f1d0b143e2f85904318956145c955b3081505
